date,client,industry,location,position,skillset,interview_type,gender,cand_cur_loc,cand_job_loc,interview_loc,start_perm,unsch_mtgs,precall,alt_num,res_jd,venue_clear,letter_shared,mar_status,weekdays,exp_noshow,obs_noshow,d_loc2job,d_loc2int
2016-08-05,Pfizer,Pharmaceuticals,Bangalore,Niche,Regulatory,Scheduled ,1,Bangalore,Chennai,Chennai,0,0,0,0,0,0,0,1,4,1,0,290,290
2016-07-05,Pfizer,Pharmaceuticals,Hyderabad,Niche,Regulatory,Scheduled ,1,Hyderabad,Chennai,Chennai,0,0,0,0,0,0,0,0,1,1,1,515,515
2016-08-05,Pfizer,Pharmaceuticals,Bangalore,Routine,Regulatory,Scheduled ,0,Bangalore,Chennai,Chennai,1,1,1,1,1,1,1,0,4,0,0,290,290
2016-07-05,Pfizer,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,0,Hyderabad,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,515,515
2016-07-05,Pfizer,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,1,Hyderabad,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,515,515
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,1,5,0,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-03-19,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Sceduled walkin,0,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,5,1,0,0,0
2016-05-24,Aon hewitt Gurgaon,IT Products and Services,Gurgaon,Routine,Java J2EE,Scheduled ,1,Gurgaon,Gurgaon,Gurgaon,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-05-24,Aon hewitt Gurgaon,IT Products and Services,Gurgaon,Routine,Java J2EE,Scheduled ,1,Gurgaon,Gurgaon,Gurgaon,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,0,1,1,1,1,1,0,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-05-11,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walkin,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-05-26,Aon Hewitt,IT Products and Services,Gurgaon,Routine,"Java,SQL",Scheduled ,0,Gurgaon,Gurgaon,Gurgaon,0,0,0,0,0,0,0,0,3,1,0,0,0
2016-05-26,Aon Hewitt,IT Products and Services,Gurgaon,Routine,"Java,SQL",Scheduled ,0,Gurgaon,Gurgaon,Gurgaon,1,1,1,1,1,1,0,0,3,1,1,0,0
2016-05-26,Aon Hewitt,IT Products and Services,Delhi,Routine,"Java,SQL",Scheduled ,1,Delhi,Gurgaon,Gurgaon,1,1,1,1,1,1,1,1,3,0,0,43,43
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,0,0,2,1,0,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,2,0,0,0,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Submission Management,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Routine,Submission Management,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,0,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,1,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,1,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,1,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,1,6,1,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,1,6,1,1,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,0,0,0,0,0,0,0,0,6,1,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,0,6,0,0,290,0
2016-08-28,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walkin,1,Bangalore,Chennai,Bangalore,1,1,1,1,1,1,1,0,6,0,1,290,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,0,1,1,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,0,1,1,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,0,1,0,0,0
2016-06-13,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,1,1,0,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,1,1,1,0,0
2016-02-09,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,3,1,1,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,1,1,1,1,3,1,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,3,1,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,3,1,1,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,0,1,1,0,1,3,1,1,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,3,1,1,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,3,0,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,1,1,1,1,3,1,0,0,0
2015-02-12,Flextronics,Electronics,Chennai,Routine,Java Developer,Scheduled ,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,3,1,0,0,0
